ID,result
112,0.10081306844949722
113,0.057533688843250275
114,0.0876697301864624
115,0.12124872952699661
116,0.07667705416679382
117,0.06878124177455902
118,0.027656443417072296
119,0.07860588282346725
120,0.12066256254911423
121,0.043455179780721664
122,0.03017277456820011
123,0.07998580485582352
124,0.12671363353729248
125,0.057966187596321106
126,0.09967003017663956
127,0.05327282100915909
128,0.06277532130479813
129,0.15750937163829803
130,0.03128257021307945
131,0.09380147606134415
132,0.21887800097465515
133,0.02684265561401844
134,0.09689416736364365
135,0.06642065942287445
136,0.046275872737169266
137,0.022780613973736763
138,0.023584827780723572
139,0.02323439158499241
140,0.12003224343061447
141,0.019042538478970528
142,0.05222022160887718
143,0.05254257097840309
144,0.05084320902824402
145,0.060002535581588745
146,0.06937436014413834
147,0.03037380799651146
148,0.0665540024638176
149,0.06839003413915634
150,0.01668396033346653
151,0.07073646783828735
152,0.059459224343299866
153,0.16935177147388458
154,0.4421464204788208
155,0.026668041944503784
156,0.06471865624189377
157,0.06200811639428139
158,0.07309382408857346
159,0.12187869101762772
160,0.037483099848032
161,0.027282308787107468
162,0.10177496820688248
163,0.07937578111886978
164,0.05428532510995865
165,0.09870775043964386
166,0.07209265232086182
167,0.45179080963134766
168,0.08758487552404404
169,0.2066420465707779
170,0.06858781725168228
171,0.11910278350114822
172,0.19602671265602112
173,0.10272018611431122
174,0.025965772569179535
175,0.02537265419960022
176,0.23348520696163177
177,0.05240609124302864
178,0.09692052006721497
179,0.14458753168582916
180,0.11543304473161697
181,0.03937491774559021
182,0.15676259994506836
183,0.03171532228589058
184,0.07737072557210922
185,0.050239190459251404
186,0.08354219049215317
187,0.04492606595158577
188,0.12384265661239624
189,0.07959507405757904
190,0.06341679394245148
191,0.06350792199373245
192,0.08755972236394882
193,0.11496570706367493
194,0.06661324948072433
195,0.0621185339987278
196,0.12752027809619904
197,0.016588393598794937
198,0.04810859635472298
199,0.06835424900054932
200,0.10093405842781067
201,0.1918722689151764
202,0.17593280971050262
203,0.09863404929637909
204,0.025761930271983147
205,0.05835253372788429
206,0.04853601008653641
207,0.012645913287997246
208,0.14809100329875946
209,0.11865021288394928
210,0.08744934946298599
211,0.031899333000183105
212,0.07552577555179596
213,0.0704713836312294
214,0.03308407962322235
215,0.02260890230536461
216,0.07986081391572952
217,0.06752412766218185
218,0.09149163216352463
219,0.14558982849121094
220,0.06096458435058594
221,0.01677815616130829
222,0.06510206311941147
223,0.06480740755796432
224,0.05747174471616745
225,0.17660516500473022
226,0.1315048336982727
227,0.20867931842803955
228,0.15549679100513458
229,0.01985134743154049
230,0.08157380670309067
231,0.08018818497657776
232,0.04759823530912399
233,0.06660288572311401
234,0.056496284902095795
235,0.0835147574543953
236,0.030310066416859627
237,0.1367853581905365
238,0.03256167471408844
239,0.050306640565395355
240,0.2727392315864563
241,0.04710277169942856
242,0.039858076721429825
243,0.07494542747735977
244,0.04302195459604263
245,0.060216475278139114
246,0.13852459192276
247,0.045449595898389816
248,0.02723468840122223
249,0.17975254356861115
250,0.07969247549772263
251,0.029215607792139053
252,0.03657829761505127
253,0.008439159952104092
254,0.06709975004196167
255,0.07419448345899582
256,0.09839429706335068
257,0.07778480648994446
258,0.03350977972149849
259,0.06786061078310013
260,0.06908472627401352
261,0.09339293837547302
262,0.1759418100118637
263,0.030536072328686714
264,0.07962684333324432
265,0.0650193989276886
266,0.20131178200244904
267,0.01330492552369833
268,0.036469168961048126
269,0.07282866537570953
270,0.10976679623126984
271,0.031844362616539
272,0.08683016896247864
273,0.1559365689754486
274,0.11786603927612305
275,0.018117280676960945
276,0.03495042026042938
277,0.04785805568099022
278,0.04106983169913292
279,0.13781070709228516
280,0.024442270398139954
281,0.013897882774472237
282,0.08266972750425339
283,0.024613002315163612
284,0.020065195858478546
285,0.07547295093536377
286,0.02884007804095745
287,0.05661540850996971
288,0.06038300320506096
289,0.012845631688833237
290,0.05016256123781204
291,0.11116356402635574
292,0.022535638883709908
293,0.18388207256793976
294,0.01147204078733921
295,0.09957211464643478
296,0.1610737442970276
297,0.08868055790662766
298,0.07818346470594406
299,0.11499127745628357
300,0.053193721920251846
301,0.07306186854839325
302,0.05331192910671234
303,0.025033030658960342
304,0.08379372954368591
305,0.017404859885573387
306,0.16748492419719696
307,0.020874539390206337
308,0.13274160027503967
309,0.047328848391771317
310,0.34684497117996216
311,0.020773064345121384
312,0.10790617763996124
313,0.060814935714006424
314,0.036492131650447845
315,0.030440829694271088
316,0.06162052974104881
317,0.014270827174186707
318,0.026613079011440277
319,0.0238510649651289
320,0.06035790964961052
321,0.11496570706367493
322,0.050242193043231964
323,0.07440416514873505
324,0.10548463463783264
325,0.09439516812562943
326,0.013780911453068256
327,0.011168600991368294
328,0.04719587415456772
329,0.06045402213931084
330,0.02680543065071106
331,0.1464160531759262
332,0.0073474920354783535
333,0.039360493421554565
334,0.08509501814842224
335,0.16322213411331177
336,0.030948316678404808
337,0.01988908275961876
338,0.009685713797807693
339,0.07243166118860245
340,0.12278148531913757
341,0.1550406515598297
342,0.013870521448552608
343,0.06305321305990219
344,0.1745086908340454
345,0.05451282486319542
346,0.012708820402622223
347,0.057453952729701996
348,0.04384660720825195
349,0.12551864981651306
350,0.022067654877901077
351,0.014018277637660503
352,0.0458216667175293
353,0.039272502064704895
354,0.02023143507540226
355,0.03606687858700752
356,0.030206510797142982
357,0.10604596138000488
358,0.009492202661931515
359,0.016783444210886955
360,0.08253417164087296
361,0.0941510796546936
362,0.04872049018740654
363,0.034830477088689804
364,0.008619389496743679
365,0.07344508916139603
366,0.008318398147821426
367,0.05876573920249939
368,0.04926416277885437
369,0.06623123586177826
370,0.05116097629070282
371,0.06201978027820587
372,0.019000371918082237
373,0.12766289710998535
374,0.10176102072000504
375,0.04193367436528206
376,0.03326353058218956
377,0.12438629567623138
378,0.02266465686261654
379,0.017953813076019287
380,0.041106101125478745
381,0.036780815571546555
382,0.03689799830317497
383,0.012994600459933281
384,0.026626374572515488
385,0.12504804134368896
386,0.031121212989091873
387,0.04331719130277634
388,0.056272342801094055
389,0.09165572375059128
390,0.26475173234939575
391,0.12708571553230286
392,0.0711982324719429
393,0.07691529393196106
394,0.03955575078725815
395,0.07703415304422379
396,0.02403731644153595
397,0.09850611537694931
398,0.10755223780870438
399,0.07710098475217819
400,0.13797083497047424
401,0.058841604739427567
402,0.13458842039108276
403,0.06000674515962601
404,0.12072201818227768
405,0.2742920517921448
406,0.016035661101341248
407,0.11238965392112732
408,0.0750640258193016
409,0.15460005402565002
410,0.2041243612766266
411,0.1067928895354271
412,0.0871812254190445
413,0.04348735138773918
414,0.062249720096588135
415,0.1704438179731369
416,0.04144719988107681
417,0.09831830114126205
418,0.0408153235912323
419,0.024722114205360413
420,0.018317818641662598
421,0.08187529444694519
422,0.028302550315856934
423,0.08928930759429932
424,0.11336571723222733
425,0.11929681152105331
426,0.18508844077587128
427,0.045468684285879135
428,0.06970889866352081
429,0.010796187445521355
430,0.0748654454946518
431,0.034099288284778595
432,0.06731511652469635
433,0.16389569640159607
434,0.1181718036532402
435,0.0629592314362526
436,0.04048708453774452
437,0.06881936639547348
438,0.10965418070554733
439,0.07126323133707047
440,0.036702800542116165
441,0.008439159952104092
442,0.09762025624513626
443,0.04808850958943367
444,0.026394138112664223
445,0.055220674723386765
446,0.11566828191280365
447,0.057923659682273865
448,0.0452134907245636
449,0.09028318524360657
450,0.39698225259780884
451,0.034085389226675034
452,0.08981073647737503
453,0.06496427953243256
454,0.03181034326553345
455,0.008884328417479992
456,0.15785260498523712
457,0.09154438227415085
458,0.07894502580165863
459,0.03151407837867737
460,0.09603738784790039
461,0.046188876032829285
462,0.01570594124495983
463,0.03218889981508255
464,0.08111139386892319
465,0.05954260379076004
466,0.1038389801979065
467,0.07991046458482742
468,0.015581313520669937
469,0.015650693327188492
470,0.012856526300311089
471,0.031387604773044586
472,0.04562899097800255
473,0.1833174079656601
474,0.07651548087596893
475,0.0712958574295044
476,0.011592410504817963
477,0.039193373173475266
478,0.21623048186302185
479,0.06817542761564255
480,0.04427748918533325
481,0.09784355759620667
482,0.05314270779490471
483,0.015776583924889565
484,0.1321174055337906
485,0.04819249361753464
486,0.01611114852130413
487,0.05201686918735504
488,0.025301380082964897
489,0.055892281234264374
490,0.11967998743057251
491,0.031317900866270065
492,0.03207932785153389
493,0.07884617894887924
494,0.04051718860864639
495,0.08258704841136932
496,0.23246346414089203
497,0.19903700053691864
498,0.038926366716623306
499,0.01810515858232975
500,0.189178466796875
501,0.054257068783044815
502,0.1902248114347458
503,0.013175836764276028
504,0.19362197816371918
505,0.013402183540165424
506,0.026049820706248283
507,0.05707943066954613
508,0.08839324116706848
509,0.024880917742848396
510,0.026586998254060745
511,0.03845350444316864
512,0.014578146860003471
513,0.03996594622731209
514,0.031895335763692856
515,0.03055904246866703
516,0.14772415161132812
517,0.0994790568947792
518,0.07317323982715607
519,0.043921373784542084
520,0.023468459025025368
521,0.13300418853759766
522,0.19183261692523956
523,0.23160476982593536
524,0.060787055641412735
525,0.05687176436185837
526,0.20080362260341644
527,0.04352237284183502
528,0.03257497027516365
529,0.03755030035972595
530,0.014282002113759518
531,0.15864813327789307
532,0.053008899092674255
533,0.009594007395207882
534,0.05101511627435684
535,0.5050133466720581
536,0.011565566062927246
537,0.08483193814754486
538,0.14689356088638306
539,0.031043745577335358
540,0.06824066489934921
541,0.0821259617805481
542,0.12706276774406433
543,0.11612728983163834
544,0.08611079305410385
545,0.04239608347415924
546,0.28113093972206116
547,0.051132846623659134
548,0.019285868853330612
549,0.07635974884033203
550,0.06472405791282654
551,0.01373673789203167
552,0.019526900723576546
553,0.2765658497810364
554,0.03180672973394394
555,0.17814035713672638
556,0.07240074127912521
557,0.08328109234571457
558,0.05482526123523712
559,0.04987522214651108
560,0.07739271223545074
561,0.016267530620098114
562,0.11300961673259735
563,0.07889067381620407
564,0.05530787259340286
565,0.10064904391765594
566,0.031559959053993225
567,0.04819699004292488
568,0.17795294523239136
569,0.22111430764198303
570,0.024535980075597763
571,0.11119553446769714
572,0.0732499212026596
573,0.07119618356227875
574,0.19231083989143372
575,0.061834000051021576
576,0.03704940527677536
577,0.31133148074150085
578,0.049463313072919846
579,0.07235554605722427
580,0.10528465360403061
581,0.05730823054909706
582,0.05933478847146034
583,0.06973012536764145
584,0.012858898378908634
585,0.10643346607685089
586,0.04613284021615982
587,0.08375169336795807
588,0.03137287124991417
589,0.14230895042419434
590,0.020691439509391785
591,0.06823444366455078
592,0.05392545834183693
593,0.0689844861626625
594,0.046531058847904205
595,0.06522641330957413
596,0.03703480213880539
597,0.03381607308983803
598,0.09778433293104172
599,0.10971718281507492
600,0.07025708258152008
601,0.15590597689151764
602,0.03177022933959961
603,0.04668927937746048
604,0.03866716846823692
605,0.018201179802417755
606,0.1997150331735611
607,0.021702028810977936
608,0.09524878114461899
609,0.13053365051746368
610,0.06254252046346664
611,0.020321888849139214
612,0.09469989687204361
613,0.15041281282901764
614,0.028211312368512154
615,0.02362750470638275
616,0.2147180438041687
617,0.04977564886212349
618,0.015813255682587624
619,0.07488454133272171
620,0.044464707374572754
621,0.06995432823896408
622,0.03841285780072212
623,0.06482850015163422
624,0.03101055882871151
625,0.07158547639846802
626,0.02449389174580574
627,0.07887417823076248
628,0.17550870776176453
629,0.1776120513677597
630,0.036875996738672256
631,0.04275069013237953
632,0.16165906190872192
633,0.10645314306020737
634,0.07981384545564651
635,0.09391701221466064
636,0.038207754492759705
637,0.02881035953760147
638,0.08388292789459229
639,0.1216239333152771
640,0.15128812193870544
641,0.4624229669570923
642,0.06476282328367233
643,0.02666589431464672
644,0.07257695496082306
645,0.19240571558475494
646,0.08895209431648254
647,0.014814323745667934
648,0.013753472827374935
649,0.017276957631111145
650,0.055725108832120895
651,0.012780473567545414
652,0.11291076987981796
653,0.05439583584666252
654,0.03656547889113426
655,0.010919103398919106
656,0.04870498552918434
657,0.035582151263952255
658,0.12437321245670319
659,0.05098186805844307
660,0.010059156455099583
661,0.10971056669950485
662,0.07956298440694809
663,0.03594857081770897
664,0.046324387192726135
665,0.04532996937632561
666,0.05877763777971268
667,0.05035184696316719
668,0.06116826459765434
669,0.03863993287086487
670,0.09907696396112442
671,0.013095542788505554
672,0.020359648391604424
673,0.03533374145627022
674,0.00834575667977333
675,0.02694667875766754
676,0.03648972511291504
677,0.2619209885597229
678,0.045909833163022995
679,0.014657916501164436
680,0.03717847168445587
681,0.0325736328959465
682,0.02179342694580555
683,0.08472418785095215
684,0.11971820890903473
685,0.017828354611992836
686,0.05341171845793724
687,0.015360608696937561
688,0.07831424474716187
689,0.1298813819885254
690,0.05694608390331268
691,0.0857623741030693
692,0.05200544372200966
693,0.10456274449825287
694,0.2652249336242676
695,0.05523259565234184
696,0.0480540432035923
697,0.008170479908585548
698,0.06197211518883705
699,0.04303372651338577
700,0.08943606168031693
701,0.111800916492939
702,0.06262329965829849
703,0.07021451741456985
704,0.06673171371221542
705,0.049168262630701065
706,0.04900437965989113
707,0.1277252733707428
708,0.07619164139032364
709,0.06764481216669083
710,0.15938298404216766
711,0.07781541347503662
712,0.08412658423185349
713,0.012675823643803596
714,0.05407712981104851
715,0.13607855141162872
716,0.029610294848680496
717,0.10014981031417847
718,0.04295913875102997
719,0.04052529111504555
720,0.05153783783316612
721,0.19526512920856476
722,0.2124001681804657
723,0.11790870130062103
724,0.04840109497308731
725,0.01889222115278244
726,0.03212607279419899
727,0.031169643625617027
728,0.06025344505906105
729,0.06205221638083458
730,0.05478385463356972
731,0.04459551349282265
732,0.037515439093112946
733,0.08909253776073456
734,0.016174644231796265
735,0.0803552120923996
736,0.037898920476436615
737,0.03253569081425667
738,0.19014793634414673
739,0.07084240764379501
740,0.10044151544570923
741,0.03216627612709999
742,0.05987754091620445
743,0.02230621501803398
744,0.0334165059030056
745,0.09682444483041763
746,0.11558046191930771
747,0.011640682816505432
748,0.1274268925189972
749,0.058445658534765244
750,0.13930974900722504
751,0.04281090945005417
752,0.11928530037403107
753,0.041686978191137314
754,0.054304223507642746
755,0.16545195877552032
756,0.051542978733778
757,0.06639531254768372
758,0.11176146566867828
759,0.0646810308098793
760,0.23039084672927856
761,0.07429216057062149
762,0.053094059228897095
763,0.0722220242023468
764,0.047331832349300385
765,0.11493904143571854
766,0.09882154315710068
767,0.08379793912172318
768,0.020800931379199028
769,0.02694667875766754
770,0.032121360301971436
771,0.04543589428067207
772,0.08166291564702988
773,0.09172996133565903
774,0.16698825359344482
775,0.038078803569078445
776,0.13810069859027863
777,0.09353011101484299
778,0.02202349528670311
779,0.14088769257068634
780,0.10115901380777359
781,0.06828580796718597
782,0.04822269454598427
783,0.042058613151311874
784,0.12887685000896454
785,0.11987994611263275
786,0.1173640713095665
787,0.009489297866821289
788,0.06551798433065414
789,0.08955701440572739
790,0.01491574291139841
791,0.07600907981395721
792,0.09002314507961273
793,0.01973496936261654
794,0.09233339875936508
795,0.03458654135465622
796,0.058457061648368835
797,0.05257526785135269
798,0.046070802956819534
799,0.07151276618242264
800,0.06506924331188202
801,0.1718149036169052
802,0.11354381591081619
803,0.1785624474287033
804,0.08362577855587006
805,0.014911645092070103
806,0.15406934916973114
807,0.046059854328632355
808,0.08664645999670029
809,0.04087413102388382
810,0.16176669299602509
811,0.1823614239692688
812,0.13608771562576294
813,0.019914660602808
814,0.026656193658709526
815,0.04104506969451904
816,0.036999549716711044
817,0.05272523686289787
818,0.016101907938718796
819,0.09595609456300735
820,0.03411715477705002
821,0.02256220579147339
822,0.20683653652668
823,0.018773196265101433
824,0.04076354205608368
825,0.0703030601143837
826,0.009238763712346554
827,0.03967369720339775
828,0.011957182548940182
829,0.05437900125980377
830,0.05205719918012619
831,0.0179209616035223
832,0.1188839003443718
833,0.018229853361845016
834,0.027639184147119522
835,0.02067258208990097
836,0.18873454630374908
837,0.03130514174699783
838,0.06603112816810608
839,0.06597832590341568
840,0.07329779863357544
841,0.2845676839351654
842,0.062344446778297424
843,0.06870993226766586
844,0.10369228571653366
845,0.02108648046851158
846,0.04327546805143356
847,0.012537650763988495
848,0.11960119754076004
849,0.19724765419960022
850,0.015960650518536568
851,0.08564609289169312
852,0.11864273250102997
853,0.057447392493486404
854,0.048972323536872864
855,0.1233597919344902
856,0.01989094726741314
857,0.15803702175617218
858,0.04532391205430031
859,0.17323704063892365
860,0.12496443837881088
861,0.014798270538449287
862,0.030744187533855438
863,0.08939311653375626
864,0.2364288717508316
865,0.08838815242052078
866,0.020228948444128036
867,0.06566350162029266
868,0.013730086386203766
869,0.07561534643173218
870,0.05940578505396843
871,0.2109823226928711
872,0.010724700056016445
873,0.03794412314891815
874,0.010451006703078747
875,0.02353297732770443
876,0.049979668110609055
877,0.056546468287706375
878,0.04301486909389496
879,0.06712350994348526
880,0.07216261327266693
881,0.02472231723368168
882,0.10952015966176987
883,0.050312403589487076
884,0.06860083341598511
885,0.014903758652508259
886,0.024403924122452736
887,0.10012748837471008
888,0.041449759155511856
889,0.054328031837940216
890,0.12716756761074066
891,0.1572399139404297
892,0.08931481838226318
893,0.07243891805410385
894,0.18638727068901062
895,0.08000127971172333
896,0.20040734112262726
897,0.14916476607322693
898,0.06630165874958038
899,0.008641215972602367
900,0.011293504387140274
901,0.08765511214733124
902,0.08079979568719864
903,0.06027277931571007
904,0.041976407170295715
905,0.03687174618244171
906,0.05629405006766319
907,0.16376475989818573
908,0.14381276071071625
909,0.1222253292798996
910,0.06731387227773666
911,0.1255800873041153
912,0.13084237277507782
913,0.06990367919206619
914,0.030994534492492676
915,0.06901387125253677
916,0.3129202127456665
917,0.053686194121837616
918,0.2393767535686493
919,0.04998813569545746
920,0.08294574916362762
921,0.06896317005157471
922,0.016753247007727623
923,0.008433855138719082
924,0.08130592107772827
925,0.05691263824701309
926,0.09227003902196884
927,0.028005003929138184
928,0.13543173670768738
929,0.011608139611780643
930,0.03221837058663368
931,0.20883266627788544
932,0.10304989665746689
933,0.040826886892318726
934,0.1320982426404953
935,0.31412768363952637
936,0.1058090478181839
937,0.06569629907608032
938,0.049448732286691666
939,0.17583565413951874
940,0.08254056423902512
941,0.05988387390971184
942,0.018248699605464935
943,0.10480417311191559
944,0.038688577711582184
945,0.08713607490062714
946,0.11302671581506729
947,0.007532600779086351
948,0.11216603964567184
949,0.11832686513662338
950,0.09104326367378235
951,0.14341484010219574
952,0.07642684876918793
953,0.008665435947477818
954,0.0528828464448452
955,0.03833767771720886
956,0.025280095636844635
957,0.24446602165699005
958,0.2342718094587326
959,0.015753382816910744
960,0.029641609638929367
961,0.04559309035539627
962,0.010953577235341072
963,0.06834229081869125
964,0.08386880159378052
965,0.06969618797302246
966,0.061472196131944656
967,0.07274764776229858
968,0.050312403589487076
969,0.10134579241275787
970,0.03273087367415428
971,0.04546143114566803
972,0.2810823917388916
973,0.05122707784175873
974,0.1360444873571396
975,0.12276918441057205
976,0.08827324956655502
977,0.02254585549235344
978,0.04354153946042061
979,0.06512995809316635
980,0.07970496267080307
981,0.06168919429183006
982,0.0651824101805687
983,0.05148085206747055
984,0.08264447748661041
985,0.07528875023126602
986,0.029039183631539345
987,0.018754422664642334
988,0.01589455083012581
989,0.3036400377750397
990,0.027814634144306183
991,0.08602821826934814
992,0.1140666976571083
993,0.04280747100710869
994,0.19570603966712952
995,0.03034742921590805
996,0.08101888000965118
997,0.04605574905872345
998,0.17868342995643616
999,0.08342365175485611
1000,0.038622546941041946
1001,0.01618656888604164
1002,0.04514821246266365
1003,0.032086081802845
1004,0.04124408960342407
1005,0.05610349029302597
1006,0.01742197573184967
1007,0.05264677479863167
1008,0.022289583459496498
1009,0.30168864130973816
1010,0.03743436560034752
1011,0.05402553081512451
1012,0.03407401964068413
1013,0.007510108407586813
1014,0.10406867414712906
1015,0.04068773239850998
1016,0.08461689949035645
1017,0.007941137999296188
1018,0.037483926862478256
1019,0.04226402938365936
1020,0.2040177583694458
1021,0.049778781831264496
1022,0.19809982180595398
1023,0.04492354020476341
1024,0.11400163918733597
1025,0.044371556490659714
1026,0.09283364564180374
1027,0.10399967432022095
1028,0.1459197700023651
1029,0.06346844136714935
1030,0.1323392242193222
1031,0.12606404721736908
1032,0.02504785545170307
1033,0.05748613551259041
1034,0.034465909004211426
1035,0.07116501778364182
1036,0.07446202635765076
1037,0.1028110608458519
1038,0.0853804498910904
1039,0.05422021821141243
1040,0.06731636822223663
1041,0.1243249773979187
1042,0.0446319542825222
1043,0.02371477335691452
1044,0.045863039791584015
1045,0.050013467669487
1046,0.4875662326812744
1047,0.037581685930490494
1048,0.03572753071784973
1049,0.05772668495774269
1050,0.04834812507033348
1051,0.23813185095787048
1052,0.07948847860097885
1053,0.05689443275332451
1054,0.0332266166806221
1055,0.18537387251853943
1056,0.027651770040392876
1057,0.04872644320130348
1058,0.07602662593126297
1059,0.059744693338871
1060,0.06265069544315338
1061,0.032893504947423935
1062,0.12169861793518066
1063,0.05249673128128052
1064,0.042265884578228
1065,0.08429446816444397
1066,0.027371296659111977
1067,0.13536711037158966
1068,0.0922575369477272
1069,0.04974067956209183
1070,0.10488932579755783
1071,0.014681682921946049
1072,0.04632549732923508
1073,0.06517067551612854
1074,0.0308624729514122
1075,0.0184191782027483
1076,0.041560228914022446
1077,0.30193859338760376
1078,0.05274105444550514
1079,0.04892747104167938
1080,0.05729890242218971
1081,0.012962233275175095
1082,0.07916735112667084
1083,0.03475883975625038
1084,0.1470075100660324
1085,0.06723523885011673
1086,0.04765971750020981
1087,0.03914782404899597
1088,0.01121256873011589
1089,0.3455413281917572
1090,0.08980650454759598
1091,0.0404842235147953
1092,0.06004142761230469
1093,0.07503243535757065
1094,0.1073831245303154
1095,0.09446649998426437
1096,0.16509132087230682
1097,0.02616426721215248
1098,0.03985092416405678
1099,0.06613712012767792
1100,0.036918118596076965
1101,0.06968653202056885
1102,0.019739752635359764
1103,0.03595361113548279
1104,0.014158356003463268
1105,0.29526519775390625
1106,0.039305295795202255
1107,0.021184323355555534
1108,0.07415109127759933
1109,0.03018525242805481
1110,0.013212254270911217
1111,0.018880998715758324
1112,0.04207286983728409
1113,0.027635255828499794
1114,0.0991036519408226
1115,0.032032743096351624
1116,0.016550414264202118
1117,0.008557776920497417
1118,0.09124194830656052
1119,0.059587594121694565
1120,0.051707226783037186
1121,0.032591767609119415
1122,0.13829274475574493
1123,0.026445584371685982
1124,0.06363066285848618
1125,0.05306124687194824
1126,0.025222452357411385
1127,0.11697932332754135
1128,0.08337036520242691
1129,0.043418362736701965
1130,0.02143174037337303
1131,0.03203607723116875
1132,0.03974636644124985
1133,0.031901247799396515
1134,0.060278572142124176
1135,0.0672532469034195
1136,0.05811954662203789
1137,0.020425286144018173
1138,0.1497158706188202
1139,0.07385046780109406
1140,0.13469937443733215
1141,0.06276708841323853
1142,0.07319677621126175
1143,0.08320843428373337
1144,0.011318224482238293
1145,0.029181603342294693
1146,0.14433571696281433
1147,0.092691570520401
1148,0.09243769943714142
1149,0.0431969128549099
1150,0.05843247473239899
1151,0.06300189346075058
1152,0.05699530988931656
1153,0.04738825187087059
1154,0.07095759361982346
1155,0.3107146918773651
1156,0.026049820706248283
1157,0.0462336428463459
1158,0.1113344356417656
1159,0.04342234879732132
1160,0.10173894464969635
1161,0.14934217929840088
1162,0.02875223010778427
1163,0.020914848893880844
1164,0.041940197348594666
1165,0.13386234641075134
1166,0.17955777049064636
1167,0.010770058259367943
1168,0.02382698655128479
1169,0.07682076841592789
1170,0.08281930536031723
1171,0.05433254316449165
1172,0.07033463567495346
1173,0.12180359661579132
1174,0.03833531215786934
1175,0.014959383755922318
1176,0.05449298396706581
1177,0.14554263651371002
1178,0.12487301975488663
1179,0.05298921465873718
1180,0.14359043538570404
1181,0.01090503204613924
1182,0.05482946336269379
1183,0.07496822625398636
1184,0.16644330322742462
1185,0.017409663647413254
1186,0.018556280061602592
1187,0.061692532151937485
1188,0.04900540038943291
1189,0.04349662363529205
1190,0.048675667494535446
1191,0.08022583276033401
1192,0.028845015913248062
1193,0.06872143596410751
1194,0.07632114738225937
1195,0.2993129789829254
1196,0.042036332190036774
1197,0.06285446882247925
1198,0.033145416527986526
1199,0.03775135800242424
1200,0.021935395896434784
1201,0.1461869478225708
1202,0.04987600818276405
1203,0.03448404744267464
1204,0.01917221024632454
1205,0.017689988017082214
1206,0.07188058644533157
1207,0.02622164972126484
1208,0.0681605264544487
1209,0.01598457247018814
1210,0.015707800164818764
1211,0.12095309793949127
1212,0.085316963493824
1213,0.12274675071239471
1214,0.11587955057621002
1215,0.0643356665968895
1216,0.03239401429891586
1217,0.07064415514469147
1218,0.08160021156072617
1219,0.1414223164319992
1220,0.00876625906676054
1221,0.025193072855472565
1222,0.1793515831232071
1223,0.02335953153669834
1224,0.2883284389972687
1225,0.14475588500499725
1226,0.10708033293485641
1227,0.21259738504886627
1228,0.061323877424001694
1229,0.1162659153342247
1230,0.3510373830795288
1231,0.025363188236951828
1232,0.007714306004345417
1233,0.032301243394613266
1234,0.2216419279575348
1235,0.03959938511252403
1236,0.019323153421282768
1237,0.02641684003174305
1238,0.047449272125959396
1239,0.05681827291846275
1240,0.033519208431243896
1241,0.04556487873196602
1242,0.01932680234313011
1243,0.02992607094347477
1244,0.12326107174158096
1245,0.029532277956604958
1246,0.10212980210781097
1247,0.007523312699049711
1248,0.02580663189291954
1249,0.1177976205945015
